Traffic Volume (MB/s)_A,Latency (ms)_A,Bandwidth Used (MB/s)_A,Log Text_A,Traffic Volume (MB/s)_B,Latency (ms)_B,Bandwidth Used (MB/s)_B,Log Text_B,Month,Hour,Date,Traffic Volume (MB/s)_A_mean,Traffic Volume (MB/s)_A_std,Latency (ms)_A_mean,Latency (ms)_A_std,Bandwidth Used (MB/s)_A_mean,Bandwidth Used (MB/s)_A_std,Traffic Volume (MB/s)_B_mean,Traffic Volume (MB/s)_B_std,Latency (ms)_B_mean,Latency (ms)_B_std,Bandwidth Used (MB/s)_B_mean,Bandwidth Used (MB/s)_B_std
72.8080757,20.6802009,30.55991369,0,13.50846937,39.33559211,21.80729955,0,6,11,4,74.374899822,23.552972742866118,29.630194542000005,12.368461269224255,68.42949125,30.08992633502549,44.883319722,24.973897357448212,38.177124406,12.827732501083792,44.01651494199999,30.852734888762825
60.95660006,23.4734074,40.34250795,0,56.79641685,52.65356582,86.10760236,0,6,12,4,77.45712049599999,19.49606346319756,28.991928566000002,12.639130810025598,66.34847558199999,31.92252497930238,40.79329262200001,19.401569817510094,39.877953680000005,14.297183562692965,55.74982654799999,33.97103695895995
19.83712635,30.91948199,44.18473081,0,56.08631824,43.32504647,107.3066911,1,6,13,4,61.38379490599999,27.528536832736314,25.319332446,6.394536544031702,54.789137584,25.639928465510874,46.491067994000005,18.72903205679518,45.159750218,6.379361623241405,59.93377114399998,39.52238063770515
95.27351434,57.05656886,71.12836163,1,45.34297577,44.36920262,92.18151017,3,6,14,4,68.86928104799999,31.17337216655328,30.116247954,15.777015355247753,56.313725924,26.499993128885595,45.745920488,18.674877533337536,46.162651856000004,5.583060388481705,74.90105863599999,32.992784244181706
98.29444854,10.93783486,102.5137365,2,76.993223,19.31515676,87.26102096,0,6,15,4,69.433952998,31.79507258865786,28.613498802000002,17.436403326094325,57.745850116,29.193795061836514,49.74548064600001,23.264051783473157,39.799712756000005,12.43344477940902,78.93282482799998,33.03318737363547
29.20680069,18.98536223,60.11282353,0,92.98608449,44.79862497,73.77486492,0,6,16,4,60.71369799599999,36.29852409525593,28.274531067999998,17.64441800134446,63.656432084,25.004815577363704,65.64100367,19.092897862037173,40.892319328,12.621083214940365,89.32633790199998,12.123522737584391
67.63715906,5.301275694,29.07370757,2,85.97375116,30.0529686,61.11324386,2,6,17,4,62.049809796,36.43240571234976,24.6401047268,20.518140426706672,61.402672008,27.964226308429897,71.47647053200001,20.1437678455945,36.372199884,11.337704488703697,84.32746620199998,17.667725092969704
69.04335383,10.53097058,49.99578557,0,90.97868568,45.90847517,68.71858362,2,6,18,4,71.891055292,27.80300880227509,20.5624024448,20.979008284091265,62.56488296,27.179485369223013,78.45494402000001,19.51326266327067,36.888885624,11.783864202851841,76.60984470599999,12.907149865590066
42.07192059,22.53936101,31.04489452,0,51.37361095,50.82414389,52.43800969,0,6,19,4,61.25073654199999,26.778670063943796,13.658960874799998,6.969071129140171,54.548189537999995,29.806615611964904,79.66107105600001,16.97639630772379,38.179873878,13.089507720161343,68.66114460999998,13.155509751131424
70.07694631,56.61078179,99.26305359,0,37.599326,18.51413891,40.3584646,0,6,20,4,55.607236095999994,18.80697061884395,22.793550260799996,20.090561132662142,53.898052956,28.50591745982955,71.78229165600001,25.51709861114843,38.019670308,13.37979917071727,59.28063333799999,13.29836535199941
60.2396549,27.67151729,72.87919303,0,67.75892955,45.33266626,35.18112174,3,6,21,4,61.81380693799999,11.690565445024935,24.530781272800002,20.05445707826381,56.451326855999994,29.74648545662878,66.736860668,22.604170129313182,38.126478566,13.449393544501717,51.561884701999986,13.965980020408264
40.64085746,22.76861999,16.51714244,0,51.77323369,51.29541877,55.71438877,1,6,22,4,56.414546617999996,14.27672565176614,28.024250132,17.183092700720398,53.94001383,32.988957128540974,59.896757174,20.394307578538303,42.3749686,13.6155777690479,50.48211368399999,13.23234382804927
82.29820478,16.57313718,85.62055496,1,81.79553332,50.95962532,89.980779,1,6,23,4,59.065516808,17.962727763700265,29.232683451999996,15.802264884794308,61.064967708,35.66286612367046,58.060126702000005,17.031699753835674,43.385198630000005,14.121293059528947,54.734552759999985,21.43326403209589
78.20760626,35.96925051,53.98355568,3,19.94677706,21.33007944,95.31013065,0,6,0,5,66.29265394199999,16.6366919431938,31.918661352000004,15.518977785075949,65.65269994,32.13668171869236,51.774759924,24.344937545518988,37.48638574,16.238488838559583,63.30897695199999,27.888343838382788
68.66465436,52.73476883,49.74202077,0,19.86891498,44.74434927,17.19950885,0,6,1,5,66.010195552,16.568227717509515,31.143458759999998,13.999638472943285,55.74849337600001,26.28731894095912,48.22867772000001,27.950270374587287,42.732427812000005,12.347886223545279,58.67718580199998,33.923179661314975
25.44122169,36.98349036,38.26530891,1,38.75137841,51.68690472,58.88108117,0,6,2,5,59.05050891,24.84140187681716,33.005853374000004,14.041621456575701,48.825716552,25.182678680379176,42.42716749200001,25.811680093953015,44.003275504,12.99256830063453,63.417177687999995,31.379800050566637
15.95562737,9.127035626,46.96895656,0,54.7173929,45.39500189,111.5703977,2,6,3,5,54.113462891999994,31.083606693637858,30.2775365012,17.441666759592934,54.916079376000006,18.10255660089474,43.015999334,26.110047824551987,42.823192128,12.42000291099682,74.58837947399999,37.33024343124929
32.18318426,21.1283391,28.70863797,0,32.07648905,4.00007036,60.98377336,1,6,4,5,44.09045878799999,27.608951490318837,31.1885768852,16.6477794077437,43.533695978000004,10.088138170885633,33.07219048,14.563330200022232,33.431281136,20.10608842834384,68.788978346,36.586139368882485
100.050475,32.46872306,37.55281117,0,70.81907334,36.84925882,74.98185281,0,6,5,5,48.459032535999995,35.075412647043855,30.488471395199998,16.469118314833494,40.247547076000004,8.361514056736643,43.24664973600001,19.89544500947492,36.53511701200001,18.93471461884787,64.72332277799998,33.935655195840944
59.11561838,15.51109054,40.5208881,0,44.9373471,48.15175706,72.2411499,0,6,6,5,46.54922534,33.94185152716407,23.0437357372,11.589123941314217,38.403320542,6.568551901481233,48.26033616000001,15.115965450178061,37.21659857,19.36056828297133,75.73165098799998,21.204970872190085
36.62885704,14.87637481,49.93570886,0,91.54244458,41.22099218,79.951755,1,6,7,5,48.78675241,32.542396932857066,18.6223126272,8.829995595860103,40.737400531999995,8.341474426589658,58.818549394,23.127423896103366,35.123416062000004,17.916924680371928,79.94578575399998,18.997868790422732
86.97808706,43.89623206,70.92114391,0,20.72264997,48.36722668,28.94235236,0,6,8,5,62.99124434799999,30.032847464963424,25.576151914,12.436906799166067,45.527838001999996,16.09196538996059,52.01960080800001,28.908737879921738,35.71786102,18.38607475938993,63.42017668599999,20.4904333544448
31.63053674,57.3455819,38.6838793,0,29.49246555,45.46569578,24.47767906,0,6,9,5,62.880714843999996,30.175254923726072,32.819600474000005,18.343135708792545,47.522886268,13.962974195409307,51.502796108000005,29.3737518206754,44.010986104000004,4.93237772513951,56.118957826,27.034582076424613
30.96428048,16.73055207,31.15352928,0,77.53361474,9.264623482,63.2052449,1,6,10,5,49.06347594,24.10742259478092,29.671966276,19.71724415891596,46.24302989,15.331518862509608,52.845704388,30.605298248002182,38.4940590364,16.591792824442347,53.76363624399998,25.44672607002868
52.37708589,6.338629442,34.54655403,0,78.45541715,51.96673071,51.44973704,0,6,11,5,47.715769441999996,23.587730793234204,27.837474056400005,21.69197009591812,45.048163076,16.10239104829354,59.549318398000004,32.0755365979231,39.2570537664,17.222668947033164,49.60535367199999,23.278866594015717
26.23307235,50.22963542,89.23254942,0,42.75298844,49.78177193,18.57654117,0,6,12,5,45.63661250399999,25.211586402729633,34.908126178399996,22.16762535926877,52.90753118800001,25.771454882748714,49.791427170000006,26.915769370631207,40.9692097164,17.879713021897143,37.33031090599999,19.07958514221758
71.03118836,28.66987249,110.2861606,3,96.13967607,40.02336293,80.62550867,0,6,13,5,42.44723276399999,18.89049102446361,31.8628542644,21.66434751421433,60.780534526,36.45054015098698,64.87483239000001,27.674245094905288,39.3004369664,17.39954388536891,47.66694216799999,26.10559733284315
80.05725252,36.71339614,106.143613,3,60.5382167,49.04472168,95.98320398,3,6,14,5,52.13257592,23.748083699032463,27.736417112399998,17.076275528905033,74.272481266,38.64566952286329,71.08398262,20.233524074172337,40.016242146399996,17.785916428019423,61.96804715199998,29.580906263986023
41.79455659,41.37344039,50.11410451,0,88.81278452,47.66639906,94.89095012,0,6,15,5,54.298631142,21.743992579638817,32.6649947764,16.656693049253583,78.064596312,34.00894572015145,73.339816576,21.707433715097146,47.696597262,4.5628628499921815,68.30518819599999,33.097243692299536
48.71966164,19.65817273,68.76490389,0,45.8061499,15.56367227,98.09010251,0,6,16,5,53.567146292,21.885851978695175,35.328903434,11.730297893643302,84.908266284,25.42104805885485,66.809963126,24.513206720976505,40.415985574000004,14.426825410255148,77.63326129,33.72565903320061
37.92776671,42.53064054,44.71877126,0,5.84621358,42.85221689,23.67390025,0,6,17,5,55.906085164000004,18.614829354185584,33.789104458,9.59658603211748,76.005510652,30.761662561013793,59.428608154,36.29396622213024,39.030074565999996,13.61200470191922,78.65273310599999,31.49761954295034
57.02576627,8.156047739,48.59861165,0,32.32430719,45.25027078,64.11508377,2,6,18,5,53.105000745999995,16.727985959519224,29.6863395078,15.124991847284216,63.66800086200001,25.49521497765554,46.665534378000004,30.989789845561756,40.075456136,13.904916343261517,75.35064812599998,32.09880342865085
50.99040551,56.4428451,58.13968997,0,63.83601514,18.05524146,24.22063025,1,6,19,5,47.29163134399999,7.556013753130807,33.632229299799995,19.38905844066373,54.06721625600001,9.559461498879475,47.325094066000005,31.391349519291293,33.877560091999996,15.698402364330011,60.99813337999999,36.331583007989046
89.48223118,18.26310972,32.89443533,0,10.84525957,30.22236063,65.68305293,2,6,20,5,56.82916626199999,19.515246587348145,29.010163165799998,19.83184534808661,50.623282419999995,13.591259828696261,31.731589076000006,24.16314432587398,30.388752406,13.675972130361746,55.15655394199998,31.553687931967733
40.27016441,46.15886909,35.42779978,0,10.64132011,46.98914249,35.37652498,2,6,21,5,55.139266815999996,20.721589429218323,34.3103024378,20.24456326950594,43.955861598,10.227428023923043,24.698623118000004,24.16000469106878,36.67384645,12.312663897733795,42.613838435999995,20.880028018458905
74.70208543,23.32396457,67.81414252,0,18.61685787,52.83995946,1.786782632,0,6,22,5,62.49413055999999,19.580188371500142,30.4689672438,20.116633346311783,48.57493585,14.835408981650616,27.252751976000003,22.26982239891482,38.671394964,14.226970138293066,38.23641491239999,27.185567512078517
98.7282686,21.59790519,57.55252738,0,64.4125223,55.300103,47.93576579,0,6,23,5,70.83463102599998,24.84313344784911,33.157338734,17.05438658782441,50.365718996,15.369771520482944,33.670394998000006,27.98650168907995,40.681361408,15.989521691389614,35.000551316399985,24.125910155686416
73.75437815,17.32885281,38.045616,0,34.76968942,24.67300944,50.86544472,0,6,0,6,75.38742555399999,22.247567647373454,25.334540276000002,11.89278866478189,46.346904202000005,15.455706533126188,27.85712985400001,22.66743621736954,42.004915004000004,13.767954404162003,40.329514210399985,24.092203511938457
72.24983737,19.61435421,43.53910499,0,8.454052326,22.59971546,33.66994025,0,6,1,6,71.94094679199999,20.80629051267264,25.604789174,11.705809616250788,48.475838134,13.781949036521956,27.37888840520001,23.136458087049807,40.48038597,15.687084749794863,33.92689167439998,19.482794995058782
25.28884236,22.43874724,25.55084542,0,31.94421809,27.22371244,57.51319227,1,6,2,6,68.94468238199998,26.73994805886885,20.860764804000002,2.404615317800143,46.500447262,16.549634569566376,31.639468001200008,21.160789927838422,36.52729996,16.121255754601354,38.35422513239999,22.21780217866751
98.71173708,52.3487288,98.97814232,0,25.01537849,36.02975383,20.86623082,3,6,3,6,73.746612712,29.990567141310105,26.665717649999998,14.49194461684795,52.733247222,28.288502584475097,32.91917212520001,20.354471839614742,33.165258834,13.390366293954019,42.170114769999984,14.751016575310727
75.07716877,50.53272782,97.78276948,0,67.1070874,47.38387971,63.80733188,0,6,4,6,69.016392746,26.75606853460099,32.452682175999996,17.439699641266746,60.779295642,34.94101112029833,33.4580851452,21.405305445539543,31.582014176,10.208968766138126,45.34442798799999,17.712390229521304
70.265595,51.41082237,50.05498697,0,11.09674402,48.50892704,41.228875,2,6,5,6,68.318636116,26.6468876828158,39.269076088,16.69533789277806,63.181169836,33.364811705760765,28.723496065200003,23.553004093050323,36.349197696,11.640962290211473,43.417114043999995,17.48426811464878
87.65796657,50.98050095,104.6868141,1,11.60831876,54.04170982,17.90264576,0,6,6,6,71.400261956,28.06821940711221,45.54230543600001,12.932706381011531,75.410711658,35.50331663774,29.354349352000003,22.907777459705084,42.637596568,10.820177145054481,40.263655145999984,20.790969829216863
27.26614381,9.158957048,23.23219385,0,44.90374572,44.9321011,64.17818361,0,6,7,6,71.795722246,27.258371126614662,42.886347397600005,18.86612473752718,74.94698134400001,36.323058101798125,31.94625487800001,23.982032381681343,46.1792743,6.5814978377012,41.59665341399999,22.33008858305526
103.507863,58.49248546,98.72021408,1,22.36380416,13.65429871,19.77736704,0,6,8,6,72.75494742999999,28.498520302790862,44.1150987296,19.812801320651797,74.89539569600001,36.28055536694763,31.415940012000004,24.201919622189624,41.704183276,16.03116907889436,41.37888065799999,22.5866395053962
86.25269096,42.75372662,103.9768829,0,51.79337794,30.6447444,21.33251206,0,6,9,6,74.990051868,29.156819729696966,42.559298489599996,19.485592008144206,76.13421838000001,37.347497914828686,28.35319812000001,18.956606294035055,38.356356214,16.29421703111793,32.88391669399999,19.865954184155477
40.37124248,29.14082259,82.41576591,0,86.86337402,17.71620989,36.25819934,0,6,10,6,69.011181364,33.15828537193723,38.1052985336,19.501721885861933,82.606374168,34.38469836899528,43.50652412000001,29.2187898456643,32.197812784,17.286618340727575,31.88978156199999,19.46426516420986
60.59797458,26.14786982,39.00891784,0,14.70434995,32.61954761,29.76813657,0,6,11,6,63.599182966,31.521890694401623,33.1387723076,18.541480364737914,69.470794916,36.330789583218795,44.125730358000006,28.394996786779064,27.913380342,12.515479519635969,34.26287972399999,18.00092989699936
74.00971778,37.312657,48.82672074,0,31.35366895,31.67178263,22.4578142,0,6,12,6,72.94789776,24.113354863557728,38.769512297999995,12.835591005163211,74.589700294,29.312363840448747,41.415715004000006,28.943491058856416,25.261316647999998,8.886372048820265,25.91880584199999,6.93632159937063
73.01411379,50.61813561,61.60576754,0,35.98665067,25.88186337,26.50203189,2,6,13,6,66.849147918,17.363285201968846,37.194642328,9.975002665863864,67.166810986,26.20907801435095,44.140284306,27.295996693766252,27.706829579999997,6.156906245803246,27.263738811999986,6.042120652448327
54.97436721,36.5468015,98.52978796,1,44.71829615,22.35979985,53.78342036,0,6,14,6,60.593483168,13.917443362360654,35.953257304,9.484379373735653,66.077391998,24.343293959271744,42.725267948,26.98165414257614,26.04984067,6.282143350064973,33.75392047199999,12.283430471977834
55.70234453,48.19913172,54.7449298,0,46.09842206,34.00108113,44.41127181,0,6,15,6,63.65970357799999,9.256843410381254,39.764919129999996,9.883346504610346,60.543224776,22.79655152827693,34.572277556,12.67761945771294,29.306814917999997,4.96474362121939,35.38453496599999,13.205527851929071
74.10987905,32.29734768,91.98214909,2,24.51740552,26.41377001,20.57707744,0,6,16,6,66.36208447199999,10.075642289134361,40.994814702,7.960834258740295,71.137871026,22.595231727733594,36.53488867000001,9.082879951279592,28.065659398,4.6980818619061155,33.546323139999984,14.73402200052459
35.03092795,42.25747684,54.04544161,0,79.89077334,31.35131837,58.59300316,0,6,17,6,58.566326505999996,16.01062250995099,41.98377867,7.69164010570669,72.1816152,21.395646134626233,46.242309548,20.686423265367303,28.001566546000003,4.638393670555886,40.77336093199999,16.670305864954837
59.45019972,36.14356793,65.18702001,0,23.13696816,49.28911048,31.38003938,0,6,18,6,55.853543691999995,13.969671203178542,39.088865134,6.210849979643806,72.89786569399999,21.00955394794386,43.672373046000004,22.953038053644878,32.683015968,10.309526239189083,41.748962429999985,15.743260909547343
47.69074157,24.13931198,59.41791963,0,46.63153937,40.78684853,58.22510764,0,6,19,6,54.396818564,14.455578514913944,36.60736723,9.226815846023868,65.075492028,15.687345906427888,44.055021690000004,22.99075049796178,36.368425704,8.89293837363501,42.63729988599999,16.688997291611983
65.39034823,17.68205676,35.11160623,0,17.07553244,49.58035059,47.15006948,0,6,20,6,56.334419303999994,15.298993546426768,30.503952238,9.722094967098913,61.148827313999995,20.605774334150965,38.250443766000004,25.83384487730154,39.48427959600001,10.449226324815541,43.18505941999999,16.8063115590816
67.41910819,48.94236414,49.45187667,0,17.85074837,44.85943577,29.3728836,0,6,21,6,54.996265132,13.547941630668308,33.83295553000001,12.839625908324361,52.64277283,11.43188361384232,36.917112336,26.871046378259393,43.173412748,7.5291249348796585,44.94422065199999,14.088918902433631
46.879564,24.46095877,88.70305745,0,31.86587306,26.79665111,66.00080229,0,6,22,6,57.36599234199999,9.66145696748362,30.273651916,12.37883805882537,59.574295998000004,19.88025673795594,27.312132280000004,12.30562678824363,42.262479296,9.368008014457706,46.425780477999986,16.125335749174276
105.2666483,48.69695643,97.05776231,0,5.270243049,16.85518103,13.04001212,0,6,23,6,66.52928205799999,23.683720841822446,32.784329616,14.886128185195336,65.94844445800001,26.2262138176936,23.738787257800006,15.892472391123423,35.775693406,13.572063219199617,42.75777502599998,21.570058505836705
34.46261988,26.74122512,38.9270191,0,42.19088517,14.88066886,48.16695434,2,6,0,7,63.883657719999995,26.842401655237513,33.304712244,14.550051898614244,61.850264351999996,28.96028072113726,22.850656417800007,14.341728024862118,30.594457472,15.922216759814775,40.74614436599999,20.191936811995728
73.940259,49.49626804,53.41516903,1,0.944551456,51.36922655,23.49013257,0,6,1,7,65.59363987399999,27.231888589764385,39.6675545,12.869405074235228,65.510976912,25.709834453374167,19.624460221000007,17.444371005382077,30.952232663999997,16.46628998516482,36.01415698399999,21.06928102830903
25.4790262,57.21467102,37.01957204,0,4.686251511,24.73026782,6.368640709,2,6,2,7,57.20562347600001,32.482144421348565,41.322015876,14.753638025448566,63.024515986,28.137765377667325,16.991560849200006,18.725434236064274,26.926399074,14.567263738591604,31.413308405799988,25.022837054639172
24.17732526,34.96271573,92.82836972,0,17.37400829,51.14034252,84.89167407,3,6,3,7,52.665175727999994,35.712467972750645,43.422367267999995,12.296009634324358,63.84957844,29.122216292758836,14.093187895200007,16.87798731125022,31.795137355999998,18.14246297844915,35.19148276179999,32.00327073384345
95.12469603,10.21369202,91.86175092,0,3.42365161,25.59767788,8.857036766,0,6,4,7,50.63678527399999,32.081324720087025,35.725714386,18.598184754693335,62.810376162,27.698883332372134,13.723869607400005,17.137520908145436,33.543636726,16.70715273765259,34.35488769099999,32.772523889698626
100.9467399,54.30214102,106.4403027,0,16.78339252,29.47624784,32.14808135,0,6,5,7,63.93360927799999,37.08876463463541,41.237897566,19.339155014807233,76.313032882,29.540055873808654,8.642371077400005,7.820806549965466,36.462752522,13.62118669598326,31.151113092999985,31.8548632046183
86.65192189,18.5608633,30.12481478,0,44.96278634,17.32889046,30.84272078,0,6,6,7,66.47594185599999,38.360061467252194,35.050816618,20.9204386526487,71.654962032,35.32354316297432,17.446018054200003,16.71118785298823,29.654685303999997,12.789641524135053,32.62163073499998,31.581329974003406
19.02133111,18.60488902,105.0766041,0,52.49515757,19.58791418,76.05321795,1,6,7,7,65.18440283799998,40.15230343846912,27.328860218,17.548134181908377,85.266368444,31.55176224241068,27.007799266000006,20.76985457749316,28.626214576000002,13.473130244843182,46.55854618319999,32.46312074248658
29.00973297,18.48658564,82.33167844,0,68.19837735,42.85979817,31.10649509,1,6,8,7,66.15088438,38.95890713744141,24.0336342,17.301485125930476,83.16703018800001,31.270782045554416,37.17267307800001,26.51781445055521,26.970105706,10.100698197156449,35.8015103872,24.526439443914565
70.33827561,17.2834223,35.71786481,0,41.87304458,29.37813198,32.38612998,0,6,9,7,61.193600296,35.79931891011048,25.447580256000002,16.139577843310708,71.93825296600001,36.93523106708912,44.86255167200001,18.709648655127825,27.726196526000003,10.1137663859515,40.50732902999999,19.881658924067125
77.81826429,17.23165403,103.6453045,0,44.22641454,41.67467025,85.96685491,0,6,10,7,56.567905173999996,30.47723332850696,18.033482858000003,0.7098340604841846,71.379253326,36.29816956150056,50.35115607600001,10.741803985395558,30.165881007999996,11.94665245798305,51.271083741999995,27.379375633175222
84.31031569,30.75518389,38.25743573,0,18.59196241,45.93212665,93.31433262,0,6,11,7,56.099583933999995,29.912136587811432,20.472346976000004,5.784434148219286,73.005777516,34.1032500301493,45.07699129000001,18.042125667419782,35.886528246,11.079792089808937,63.765406109999994,29.867612668167574
63.36345915,19.56298661,26.59631803,0,26.56376709,42.40682475,41.50637263,0,6,12,7,64.96800954199999,21.58509814572017,20.663966494,5.722644941802977,57.309720302,33.71051617133505,39.890713194000014,19.074171484446907,40.45031036,6.398751462607513,56.85603704599998,30.307072166898838
80.80007912,21.42436724,112.6034077,0,58.97907199,48.18842251,50.49772087,0,6,13,7,75.32607877199999,8.439114735389003,21.251522814000005,5.5925345391214405,63.364066154,41.21168996984091,38.046852122000004,15.821966885979323,41.516035228,7.2830279037800425,60.73428220199999,27.27755414034791
77.42058029,44.40103555,81.67564281,0,15.90367324,45.33706367,13.34149433,0,6,14,7,76.742539708,7.974201815514297,26.675045464,11.160050390060661,72.555621754,38.54280568347766,32.852977854,18.317597531333952,44.70782156599999,2.6694589689903387,56.92535507199999,32.962777560412384
97.82090465,44.21404511,89.76844808,0,10.10303834,45.6530539,11.29094492,0,6,15,7,80.74306778,12.424479258259609,32.07152368,11.947969283131409,69.78025047,36.17109020985931,26.028302614000005,19.348522181697593,45.503498296,2.063491865422451,41.99017307399999,33.42892156689475
69.24851615,53.0884208,48.53484976,0,15.18077207,16.96548223,10.96907867,2,6,16,7,77.730707872,13.148180841873355,36.538171062,15.093362778858289,71.835733276,34.16849873145738,25.346064546000004,19.732611090709828,39.710169412000006,12.87879396179194,25.52112228399999,18.98658713278293
95.12427815,19.36926126,89.55799942,0,41.36532675,47.48623572,20.1469572,2,6,17,7,84.08287167199998,12.102346510781889,36.499425992,15.147982296369062,84.428069554,23.15482985812034,28.306376478000004,21.02867381832456,40.726051606000006,13.336870975749603,21.24923919799999,16.763580017604855
82.88638773,45.29268363,58.20124046,0,6.661295121,48.31835481,24.92414529,0,6,18,7,84.500133394,11.996368975953729,41.27308927,12.786420029251833,73.547636106,19.017507116053956,17.842821104200006,13.684716218343032,40.752038066,13.355160254067105,16.134524081999988,6.150206523058191
67.74998092,37.12696427,53.05818014,0,8.489246585,33.07486834,20.18350038,0,6,19,7,82.56601351999998,14.03027896857185,39.818275014,12.755332518652382,67.824143572,20.227603580906848,16.359935773200007,14.333702847038877,38.299599,13.428378625112591,17.502925291999986,6.13454859002744
26.42145155,36.29167727,72.95161465,0,40.22508094,49.78563518,30.56046136,0,6,20,7,68.28612289999998,25.919677209424794,38.233801446,12.563392705776252,64.460776886,16.76902701782876,22.38434429320001,17.10810515145134,39.126115256000006,14.10430335529102,21.356828579999988,7.214195049905947
59.05315287,35.11559343,36.76718186,0,15.06186889,48.75860422,17.1155837,2,6,21,7,66.247050244,26.224278421379463,34.639235972,9.431520893560284,62.107243306,20.06492909020097,22.360563657200004,17.120699556055172,45.484739653999995,6.986704496874943,22.586129585999988,5.260830400112878
94.81258135,54.63172396,111.9119967,0,27.12423295,22.22041096,7.935450774,0,6,22,7,66.184710884,26.138701955825375,41.691728512,8.271238398421474,66.578042762,28.44922990217474,19.512344897200002,14.083884296852007,40.431574702,12.296409860466165,20.14382830079999,8.508436928724361
20.31674281,27.9545954,47.06255364,0,26.02296475,51.62168833,46.54222652,0,6,23,7,53.670781899999994,30.71994202642749,38.224110866000004,9.865009202413205,64.35030539799999,29.678713576216843,23.384678823000005,12.203350235706393,41.09224140599999,12.900016684999013,24.46744454679999,14.748980529931307
80.14367471,11.99456147,73.96325322,0,32.43387588,10.12660256,34.01251004,0,6,0,8,56.14952065799999,32.58346525448594,33.197630306,15.408858028895146,68.53132001399999,29.15817387563297,28.173604682000008,9.23352640254313,36.502588249999995,19.071639020366103,27.233246478799987,15.038596200270094
29.80384912,43.35137469,38.30051108,0,14.91354091,46.42825288,37.95056445,2,6,1,8,56.826000172,31.83856555026865,34.60956979,16.072407690560627,61.60109929999999,31.839517205266183,23.111296676000002,7.802058042724124,35.83111179,18.538707742946823,28.711267096799993,15.791653836703377
94.71964177,51.7175078,92.16036311,0,12.93024408,15.18786878,53.46798048,3,6,2,8,63.959297952,36.16395029418683,37.929952664,17.82266763679313,72.67973554999999,30.653236643342993,22.684971714000007,8.388090042174559,29.116964702,18.764056763925804,35.98174645279999,17.404316686974884
42.40861129,21.14310564,35.28256997,0,46.77388381,52.23394029,50.67128286,0,6,3,8,53.478503939999996,32.3828542097445,31.232228999999997,16.195226796444754,57.35385020399999,24.715620248810175,26.614901886000006,13.827392271194007,35.119670568000004,20.70645444789281,44.528912869999985,8.299976914143583
32.87981879,29.34172984,30.35305381,0,46.33200096,50.78393768,42.73215145,0,6,4,8,55.991119135999995,29.528097805852866,31.509655887999998,16.136819394015614,54.011950238,27.43509741718567,30.676709128000006,16.360847502888173,34.952120438,20.542281591385162,43.76689785599999,8.243634702614242
22.22336895,36.35226199,42.76467216,0,35.82366103,49.07978882,52.56979928,0,6,5,8,44.40705798399999,29.04133643675297,36.381195992,11.890544241240475,47.772234026,25.221591754956137,31.354666158000008,16.521309529404633,42.74275769,15.554387355008854,47.47835570399999,6.806218617354816
56.70147133,40.07117375,29.13527411,0,39.39571656,41.8152044,50.96542102,2,6,6,8,49.786582425999995,28.137161203722123,35.725155804,11.49370230324757,45.939186631999995,26.38814690451113,36.25110128800001,13.840946332360968,41.820147994,15.417338462046153,50.08132701799999,4.266203449778994
91.46640453,27.43989578,90.75346994,0,39.30573209,32.01991189,59.95186935,1,6,7,8,49.135934977999995,26.84637033436133,30.869633399999998,7.4737957686390635,45.657807997999996,25.7723890624111,41.52619889,4.812023908104256,45.186556616,8.379738920805488,51.37810479199999,6.130905087751105
30.41102981,23.94409587,45.23698306,0,24.88506328,46.87978533,52.60203934,0,6,8,8,46.736418682,28.104657967107254,31.429831446,6.618517797154167,47.648690615999996,25.147453218142505,37.148434784,7.845180063270754,44.115725624,7.55559576217631,51.76425608799999,6.13605824608251
64.18562008,23.55465216,44.65151525,0,47.87363559,54.77254391,43.72282002,0,6,9,8,52.99757894,27.730605059083604,30.27241591,7.519629947340794,50.508382904,23.444255272741803,37.45676171,8.312702900593358,44.913446869999994,8.57713584641029,51.96238980199998,5.7769874977816436
56.9285569,47.7072199,102.8472621,0,27.51169641,48.94346799,9.866655965,0,6,10,8,59.938616530000004,21.814309528700807,32.543407492,10.809720002912119,62.524900892000005,32.2332984574998,35.79436878600001,9.471320827576676,44.88618270400001,8.560782464539724,43.42176113899999,19.62437584614733
31.72839625,22.53407343,16.36562256,0,69.42732139,20.01698596,73.90532731,2,6,11,8,54.944001514,25.3182884703226,29.035987428,10.599642826155899,59.97097058199999,35.84390156340805,41.800689752000004,18.00451339398071,40.526539016,14.20529442793467,48.00974239699998,24.018522286904595
66.09390863,39.88062378,95.12505644,0,26.09798598,52.86614775,88.44780593,0,6,12,8,49.86950233399999,17.50531862934174,31.524133028,11.548960976995094,60.845287882,36.822433546786776,39.15914053000001,19.37853961713114,44.69578618800001,14.143476304276243,53.70892971299999,30.15699154926278
110.2815075,21.26209037,74.55512347,0,14.4858195,55.09147042,56.61125262,3,6,13,8,65.843597872,28.376329463052425,30.987731928,12.0408463582317,66.708915964,36.04162936884078,37.079291774000005,21.71120578089906,46.338123206,14.916146719865527,54.51077236899998,30.173498599528436
